File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF000HEU	gtf	gene quantifications	ENCSR000CPH	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												1853524	Thomas Gingeras, CSHL	05ea8c47f9e610821014078b6a37e4e7	https://www.encodeproject.org/files/ENCFF000HEU/@@download/ENCFF000HEU.gtf.gz	hg19	
ENCFF000HEW	gtf	gene quantifications	ENCSR000CPH	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												2000784	Thomas Gingeras, CSHL	190aea8b2981b9e50691ae63670865fb	https://www.encodeproject.org/files/ENCFF000HEW/@@download/ENCFF000HEW.gtf.gz	hg19	
ENCFF000HEY	gtf	gene quantifications	ENCSR000CPH	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												2095797	Thomas Gingeras, CSHL	82e1afc6821ed602d50e883c31579f8a	https://www.encodeproject.org/files/ENCFF000HEY/@@download/ENCFF000HEY.gtf.gz	hg19	
ENCFF000HFB	bigWig	minus strand signal	ENCSR000CPH	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE		see document	>200	53 year	1	1						707932616	Thomas Gingeras, CSHL	608d18e23e9a82e5739cf6889412e940	https://www.encodeproject.org/files/ENCFF000HFB/@@download/ENCFF000HFB.bigWig	hg19	
ENCFF000HFC	bigWig	minus strand signal	ENCSR000CPH	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE		see document	>200	53 year	2	1						740857745	Thomas Gingeras, CSHL	66d076e7a7cf042682825662c2c658bc	https://www.encodeproject.org/files/ENCFF000HFC/@@download/ENCFF000HFC.bigWig	hg19	
ENCFF000HFD	bigWig	plus strand signal	ENCSR000CPH	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE		see document	>200	53 year	1	1						715853868	Thomas Gingeras, CSHL	25cd92ac00e069e1d64ea9761637ae18	https://www.encodeproject.org/files/ENCFF000HFD/@@download/ENCFF000HFD.bigWig	hg19	
ENCFF000HFE	bigWig	plus strand signal	ENCSR000CPH	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE		see document	>200	53 year	2	1						753626676	Thomas Gingeras, CSHL	b09bf74c631f5c9c4baf82bda9dd7eb2	https://www.encodeproject.org/files/ENCFF000HFE/@@download/ENCFF000HFE.bigWig	hg19	
ENCFF000HFN	gtf	transcript quantifications	ENCSR000CPH	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												2442068	Thomas Gingeras, CSHL	c5fddcae2176bd5a7d5301e6bc9412d3	https://www.encodeproject.org/files/ENCFF000HFN/@@download/ENCFF000HFN.gtf.gz	hg19	
ENCFF000HFP	gtf	transcript quantifications	ENCSR000CPH	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												5172762	Thomas Gingeras, CSHL	03b417bc2b50aa043c6ef664fc062cca	https://www.encodeproject.org/files/ENCFF000HFP/@@download/ENCFF000HFP.gtf.gz	hg19	
ENCFF000HFR	gtf	transcript quantifications	ENCSR000CPH	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												14825005	Thomas Gingeras, CSHL	5ec81c2aa41abd9de2f2b0502cfb032f	https://www.encodeproject.org/files/ENCFF000HFR/@@download/ENCFF000HFR.gtf.gz	hg19	
ENCFF000HIM	gtf	exon quantifications	ENCSR000COK	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												5868773	Thomas Gingeras, CSHL	9fce4c6abe2bb670929952b7ddbcbde2	https://www.encodeproject.org/files/ENCFF000HIM/@@download/ENCFF000HIM.gtf.gz	hg19	
ENCFF000HIO	gtf	exon quantifications	ENCSR000COK	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												18999528	Thomas Gingeras, CSHL	84adc3ce8a502d928d643c476eb9a3ce	https://www.encodeproject.org/files/ENCFF000HIO/@@download/ENCFF000HIO.gtf.gz	hg19	
ENCFF000HIU	gtf	gene quantifications	ENCSR000COK	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												1051798	Thomas Gingeras, CSHL	09effa3d66b873a466337c45cc4c9193	https://www.encodeproject.org/files/ENCFF000HIU/@@download/ENCFF000HIU.gtf.gz	hg19	
ENCFF000HIW	gtf	gene quantifications	ENCSR000COK	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												1002802	Thomas Gingeras, CSHL	e6f899f19873837e6a4509bfa63fc45f	https://www.encodeproject.org/files/ENCFF000HIW/@@download/ENCFF000HIW.gtf.gz	hg19	
ENCFF000HIY	gtf	gene quantifications	ENCSR000COK	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												2064850	Thomas Gingeras, CSHL	bba91af79382b4d10d17421266239e06	https://www.encodeproject.org/files/ENCFF000HIY/@@download/ENCFF000HIY.gtf.gz	hg19	
ENCFF000HJB	bigWig	minus strand signal	ENCSR000COK	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE		see document	>200	53 year	1	1						399439887	Thomas Gingeras, CSHL	a46acf068ded034b2f836975fed93793	https://www.encodeproject.org/files/ENCFF000HJB/@@download/ENCFF000HJB.bigWig	hg19	
ENCFF000HJC	bigWig	minus strand signal	ENCSR000COK	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE		see document	>200	53 year	2	1						258930225	Thomas Gingeras, CSHL	0ceeee2459bd082f7165ddea60f06499	https://www.encodeproject.org/files/ENCFF000HJC/@@download/ENCFF000HJC.bigWig	hg19	
ENCFF000HJD	bigWig	plus strand signal	ENCSR000COK	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE		see document	>200	53 year	1	1						405343063	Thomas Gingeras, CSHL	f14f05dcc6313dd263631c44a9d808a8	https://www.encodeproject.org/files/ENCFF000HJD/@@download/ENCFF000HJD.bigWig	hg19	
ENCFF000HJE	bigWig	plus strand signal	ENCSR000COK	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE		see document	>200	53 year	2	1						262167240	Thomas Gingeras, CSHL	1f61a41057bbeba705f2495cc9428397	https://www.encodeproject.org/files/ENCFF000HJE/@@download/ENCFF000HJE.bigWig	hg19	
ENCFF000HJK	gtf	transcript quantifications	ENCSR000COK	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												11278134	Thomas Gingeras, CSHL	0602fee6597fd452f84ac85872ed8da0	https://www.encodeproject.org/files/ENCFF000HJK/@@download/ENCFF000HJK.gtf.gz	hg19	
ENCFF000HJM	gtf	transcript quantifications	ENCSR000COK	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												1398818	Thomas Gingeras, CSHL	6f54c982899bd8f9c462c2ad2846652a	https://www.encodeproject.org/files/ENCFF000HJM/@@download/ENCFF000HJM.gtf.gz	hg19	
ENCFF000HJO	gtf	transcript quantifications	ENCSR000COK	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												5038204	Thomas Gingeras, CSHL	04221f45fb3bb43afd1148b0dc7fa63a	https://www.encodeproject.org/files/ENCFF000HJO/@@download/ENCFF000HJO.gtf.gz	hg19	
ENCFF000FNS	gtf	exon quantifications	ENCSR000CPR	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												7041367	Thomas Gingeras, CSHL	539a452f6072c58b71d465aa0c6dbce0	https://www.encodeproject.org/files/ENCFF000FNS/@@download/ENCFF000FNS.gtf.gz	hg19	
ENCFF000FNV	gtf	exon quantifications	ENCSR000CPR	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												19219311	Thomas Gingeras, CSHL	107643cca70f120132dd974bab3752fe	https://www.encodeproject.org/files/ENCFF000FNV/@@download/ENCFF000FNV.gtf.gz	hg19	
ENCFF000FNZ	gtf	gene quantifications	ENCSR000CPR	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												1635410	Thomas Gingeras, CSHL	fe9ea984682d7efd271bb91b95aec20f	https://www.encodeproject.org/files/ENCFF000FNZ/@@download/ENCFF000FNZ.gtf.gz	hg19	
ENCFF000FOB	gtf	gene quantifications	ENCSR000CPR	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												1703983	Thomas Gingeras, CSHL	c6e4603e50e9396ab777f3e10cb661b6	https://www.encodeproject.org/files/ENCFF000FOB/@@download/ENCFF000FOB.gtf.gz	hg19	
ENCFF000FOD	gtf	gene quantifications	ENCSR000CPR	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												2080117	Thomas Gingeras, CSHL	9b6a25c6c8e577edf94e8a28f41f0f3a	https://www.encodeproject.org/files/ENCFF000FOD/@@download/ENCFF000FOD.gtf.gz	hg19	
ENCFF000FOG	bigWig	minus strand signal	ENCSR000CPR	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE		see document	>200	31 year	1	1						668827017	Thomas Gingeras, CSHL	4c8133208746d95a84534516be4fb92f	https://www.encodeproject.org/files/ENCFF000FOG/@@download/ENCFF000FOG.bigWig	hg19	
ENCFF000FOH	bigWig	minus strand signal	ENCSR000CPR	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE		see document	>200	31 year	2	1						638046349	Thomas Gingeras, CSHL	5cbe232463bd9917bfa89548688beef6	https://www.encodeproject.org/files/ENCFF000FOH/@@download/ENCFF000FOH.bigWig	hg19	
ENCFF000FOI	bigWig	plus strand signal	ENCSR000CPR	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE		see document	>200	31 year	1	1						698982147	Thomas Gingeras, CSHL	6b44a360b1e6b4f6f99cc00ae766c98d	https://www.encodeproject.org/files/ENCFF000FOI/@@download/ENCFF000FOI.bigWig	hg19	
ENCFF000FOJ	bigWig	plus strand signal	ENCSR000CPR	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE		see document	>200	31 year	2	1						660866691	Thomas Gingeras, CSHL	447bdb59952394559f8e6a63e3cf5cd6	https://www.encodeproject.org/files/ENCFF000FOJ/@@download/ENCFF000FOJ.bigWig	hg19	
ENCFF000FOR	gtf	transcript quantifications	ENCSR000CPR	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												2144492	Thomas Gingeras, CSHL	64bc17371e0e27f287778cb249772169	https://www.encodeproject.org/files/ENCFF000FOR/@@download/ENCFF000FOR.gtf.gz	hg19	
ENCFF000FOT	gtf	transcript quantifications	ENCSR000CPR	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												14346339	Thomas Gingeras, CSHL	799b06bc4e977d51e4f32e39a3f64041	https://www.encodeproject.org/files/ENCFF000FOT/@@download/ENCFF000FOT.gtf.gz	hg19	
ENCFF000FOU	gtf	transcript quantifications	ENCSR000CPR	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												5123716	Thomas Gingeras, CSHL	bfc652a537cfb67a2720bab6006476c0	https://www.encodeproject.org/files/ENCFF000FOU/@@download/ENCFF000FOU.gtf.gz	hg19	
ENCFF000EJY	gtf	exon quantifications	ENCSR000CTL	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE												20974813	Thomas Gingeras, CSHL	49fb5900044d8ac227cc7e08c01fbd32	https://www.encodeproject.org/files/ENCFF000EJY/@@download/ENCFF000EJY.gtf.gz	hg19	
ENCFF000EKA	gtf	exon quantifications	ENCSR000CTL	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE												21087526	Thomas Gingeras, CSHL	12e09a9f94ecd7f1903d99ea82014b55	https://www.encodeproject.org/files/ENCFF000EKA/@@download/ENCFF000EKA.gtf.gz	hg19	
ENCFF000EKF	gtf	gene quantifications	ENCSR000CTL	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE												1215460	Thomas Gingeras, CSHL	03dfe883a19d279116eb925d5c1a1a6a	https://www.encodeproject.org/files/ENCFF000EKF/@@download/ENCFF000EKF.gtf.gz	hg19	
ENCFF000EKH	gtf	gene quantifications	ENCSR000CTL	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE												1943289	Thomas Gingeras, CSHL	b2b38990770602a2867f7e41571606c1	https://www.encodeproject.org/files/ENCFF000EKH/@@download/ENCFF000EKH.gtf.gz	hg19	
ENCFF000EKK	bigWig	minus strand signal	ENCSR000CTL	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE		see document	>200	58 year	3	1						132277397	Thomas Gingeras, CSHL	98a7e27b17839cee681726edbc89a888	https://www.encodeproject.org/files/ENCFF000EKK/@@download/ENCFF000EKK.bigWig	hg19	
ENCFF000EKL	bigWig	minus strand signal	ENCSR000CTL	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE		see document	>200	58 year	4	1						141444526	Thomas Gingeras, CSHL	bed46406712f98093f8f5e6d17d4f52e	https://www.encodeproject.org/files/ENCFF000EKL/@@download/ENCFF000EKL.bigWig	hg19	
ENCFF000EKM	bigWig	plus strand signal	ENCSR000CTL	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE		see document	>200	58 year	3	1						136435637	Thomas Gingeras, CSHL	9fadb2172719af5738f57cb8c8fb8f48	https://www.encodeproject.org/files/ENCFF000EKM/@@download/ENCFF000EKM.bigWig	hg19	
ENCFF000EKN	bigWig	plus strand signal	ENCSR000CTL	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE		see document	>200	58 year	4	1						145725950	Thomas Gingeras, CSHL	40a36c88e92cb1ca74c87aab8af11f89	https://www.encodeproject.org/files/ENCFF000EKN/@@download/ENCFF000EKN.bigWig	hg19	
ENCFF000EKS	gtf	transcript quantifications	ENCSR000CTL	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE												1743025	Thomas Gingeras, CSHL	92293d37f13b6c4f416146045e645941	https://www.encodeproject.org/files/ENCFF000EKS/@@download/ENCFF000EKS.gtf.gz	hg19	
ENCFF000EKU	gtf	transcript quantifications	ENCSR000CTL	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE												5345716	Thomas Gingeras, CSHL	7cc5a47ffecb541cc716a014137684f0	https://www.encodeproject.org/files/ENCFF000EKU/@@download/ENCFF000EKU.gtf.gz	hg19	
ENCFF000EKZ	gtf	exon quantifications	ENCSR000CTM	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE												20634697	Thomas Gingeras, CSHL	c561fce7d7b32225c99747d95810383a	https://www.encodeproject.org/files/ENCFF000EKZ/@@download/ENCFF000EKZ.gtf.gz	hg19	
ENCFF000ELB	gtf	exon quantifications	ENCSR000CTM	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE												21006964	Thomas Gingeras, CSHL	a236696ec866f93b4f9a97398c8d4cc5	https://www.encodeproject.org/files/ENCFF000ELB/@@download/ENCFF000ELB.gtf.gz	hg19	
ENCFF000ELH	gtf	gene quantifications	ENCSR000CTM	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE												3569184	Thomas Gingeras, CSHL	d305b800cb402d786763c445a00d0c62	https://www.encodeproject.org/files/ENCFF000ELH/@@download/ENCFF000ELH.gtf.gz	hg19	
ENCFF000ELJ	gtf	gene quantifications	ENCSR000CTM	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE												1928216	Thomas Gingeras, CSHL	77f519fc5632ec4736666c977278410f	https://www.encodeproject.org/files/ENCFF000ELJ/@@download/ENCFF000ELJ.gtf.gz	hg19	
ENCFF000ELM	bigWig	minus strand signal	ENCSR000CTM	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE		see document	>200	58 year	3	1						242748034	Thomas Gingeras, CSHL	23f311ee241bc3c7cd6b3770672ae946	https://www.encodeproject.org/files/ENCFF000ELM/@@download/ENCFF000ELM.bigWig	hg19	
ENCFF000ELN	bigWig	minus strand signal	ENCSR000CTM	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE		see document	>200	58 year	4	1						201646775	Thomas Gingeras, CSHL	5bb61d77cdff71f7de2e2fabf6fd4b0e	https://www.encodeproject.org/files/ENCFF000ELN/@@download/ENCFF000ELN.bigWig	hg19	
ENCFF000ELO	bigWig	plus strand signal	ENCSR000CTM	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE		see document	>200	58 year	3	1						250849237	Thomas Gingeras, CSHL	7dcd6fd38939dca5b5cdf26bc4734333	https://www.encodeproject.org/files/ENCFF000ELO/@@download/ENCFF000ELO.bigWig	hg19	
ENCFF000ELP	bigWig	plus strand signal	ENCSR000CTM	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE		see document	>200	58 year	4	1						208585267	Thomas Gingeras, CSHL	206d8010e2d43178b4703c67234e5f89	https://www.encodeproject.org/files/ENCFF000ELP/@@download/ENCFF000ELP.bigWig	hg19	
ENCFF000ELV	gtf	transcript quantifications	ENCSR000CTM	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE												4224190	Thomas Gingeras, CSHL	0d34c03ead29234081628230ee7d2c1b	https://www.encodeproject.org/files/ENCFF000ELV/@@download/ENCFF000ELV.gtf.gz	hg19	
ENCFF000ELX	gtf	transcript quantifications	ENCSR000CTM	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2012-06-21	ENCODE												5283434	Thomas Gingeras, CSHL	46dc05c9ebece588b891033b4440906d	https://www.encodeproject.org/files/ENCFF000ELX/@@download/ENCFF000ELX.gtf.gz	hg19	
ENCFF000EIS	gtf	exon quantifications	ENCSR000CON	RNA-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens							polyadenylated mRNA	rRNA	see document	see document		2011-10-17	ENCODE												7547772	Thomas Gingeras, CSHL	b9aaf8118fcbd654cf530a7b4f73bbd5	https://www.encodeproject.org/files/ENCFF000EIS/@@download/ENCFF000EIS.gtf.gz	hg19	
